0.000000	1.000000
0.010000	0.992311
0.020000	0.984210
0.030000	0.973643
0.040000	0.967743
0.050000	0.954565
0.060000	0.947103
0.070000	0.938614
0.080000	0.928237
0.090000	0.922227
0.100000	0.911833
0.110000	0.896561
0.120000	0.885227
0.130000	0.877405
0.140000	0.863470
0.150000	0.858927
0.160000	0.852561
0.170000	0.844547
0.180000	0.831995
0.190000	0.819256
0.200000	0.813089
0.210000	0.806695
0.220000	0.793197
0.230000	0.786178
0.240000	0.774953
0.250000	0.776740
0.260000	0.783887
0.270000	0.771003
0.280000	0.760938
0.290000	0.746232
0.300000	0.728127
0.310000	0.732714
0.320000	0.726842
0.330000	0.728281
0.340000	0.720888
0.350000	0.725350
0.360000	0.724116
0.370000	0.710917
0.380000	0.698543
0.390000	0.699229
0.400000	0.689451
0.410000	0.693075
0.420000	0.677399
0.430000	0.662299
0.440000	0.657681
0.450000	0.658184
0.460000	0.646979
0.470000	0.615188
0.480000	0.614675
0.490000	0.613657
0.500000	0.615509
0.510000	0.612909
0.520000	0.626820
0.530000	0.609605
0.540000	0.600947
0.550000	0.607861
0.560000	0.601622
0.570000	0.587314
0.580000	0.574109
0.590000	0.572731
0.600000	0.570458
0.610000	0.568389
0.620000	0.556881
0.630000	0.547080
0.640000	0.544774
0.650000	0.540588
0.660000	0.535738
0.670000	0.535729
0.680000	0.528623
0.690000	0.520960
0.700000	0.521699
0.710000	0.519090
0.720000	0.509726
0.730000	0.511033
0.740000	0.512273
0.750000	0.525560
0.760000	0.509702
0.770000	0.495109
0.780000	0.485094
0.790000	0.469728
0.800000	0.457194
0.810000	0.440394
0.820000	0.447478
0.830000	0.450162
0.840000	0.443932
0.850000	0.438536
0.860000	0.416887
0.870000	0.415643
0.880000	0.406825
0.890000	0.407431
0.900000	0.405040
0.910000	0.387964
0.920000	0.397136
0.930000	0.389504
0.940000	0.383176
0.950000	0.389515
0.960000	0.373177
0.970000	0.367261
0.980000	0.370839
0.990000	0.364390
1.000000	0.361243
1.010000	0.344372
1.020000	0.328072
1.030000	0.321908
1.040000	0.321649
1.050000	0.293261
1.060000	0.298994
1.070000	0.309049
1.080000	0.298020
1.090000	0.290044
1.100000	0.287694
1.110000	0.291353
1.120000	0.286965
1.130000	0.275969
1.140000	0.264889
1.150000	0.269229
1.160000	0.275144
1.170000	0.276797
1.180000	0.268100
1.190000	0.259313
1.200000	0.251592
1.210000	0.252345
1.220000	0.255153
1.230000	0.251400
1.240000	0.259380
1.250000	0.257062
1.260000	0.236862
1.270000	0.227588
1.280000	0.215043
1.290000	0.221940
1.300000	0.217621
1.310000	0.214288
1.320000	0.216038
1.330000	0.210188
1.340000	0.202794
1.350000	0.185163
1.360000	0.184221
1.370000	0.175925
1.380000	0.178802
1.390000	0.176107
1.400000	0.187739
1.410000	0.197551
1.420000	0.190276
1.430000	0.195575
1.440000	0.173495
1.450000	0.190611
1.460000	0.178252
1.470000	0.172908
1.480000	0.173180
1.490000	0.166090
1.500000	0.171585
1.510000	0.165989
1.520000	0.163590
1.530000	0.172055
1.540000	0.179914
1.550000	0.163223
1.560000	0.166241
1.570000	0.178652
1.580000	0.188212
1.590000	0.182758
1.600000	0.179591
1.610000	0.175130
1.620000	0.180067
1.630000	0.186081
1.640000	0.178017
1.650000	0.172557
1.660000	0.177875
1.670000	0.167853
1.680000	0.173348
1.690000	0.173399
1.700000	0.155329
1.710000	0.147575
1.720000	0.148169
1.730000	0.150052
1.740000	0.138076
1.750000	0.125383
1.760000	0.121978
1.770000	0.123859
1.780000	0.132634
1.790000	0.126526
1.800000	0.123648
1.810000	0.141033
1.820000	0.148656
1.830000	0.148957
1.840000	0.138501
1.850000	0.155675
1.860000	0.156937
1.870000	0.148809
1.880000	0.135436
1.890000	0.128388
1.900000	0.134033
1.910000	0.146776
1.920000	0.144327
1.930000	0.146516
1.940000	0.128034
1.950000	0.120105
1.960000	0.116063
1.970000	0.122169
1.980000	0.113100
1.990000	0.122838
2.000000	0.128623
2.010000	0.125896
2.020000	0.119359
2.030000	0.105647
2.040000	0.097232
2.050000	0.108486
2.060000	0.089373
2.070000	0.097816
2.080000	0.090352
2.090000	0.091087
2.100000	0.096631
2.110000	0.100929
2.120000	0.090622
2.130000	0.099838
2.140000	0.114453
2.150000	0.113150
2.160000	0.101977
2.170000	0.093588
2.180000	0.084934
2.190000	0.092092
2.200000	0.100227
2.210000	0.087546
2.220000	0.089420
2.230000	0.090636
2.240000	0.101222
2.250000	0.097572
2.260000	0.097108
2.270000	0.081117
2.280000	0.088394
2.290000	0.108182
2.300000	0.090908
2.310000	0.088064
2.320000	0.067899
2.330000	0.059179
2.340000	0.066632
2.350000	0.067451
2.360000	0.064605
2.370000	0.064206
2.380000	0.057256
2.390000	0.056649
2.400000	0.066841
2.410000	0.062300
2.420000	0.063211
2.430000	0.062409
2.440000	0.061959
2.450000	0.048276
2.460000	0.068733
2.470000	0.078389
2.480000	0.069515
2.490000	0.082803
2.500000	0.084871
2.510000	0.087290
2.520000	0.078641
2.530000	0.061231
2.540000	0.058290
2.550000	0.059416
2.560000	0.046337
2.570000	0.058439
2.580000	0.060992
2.590000	0.065656
2.600000	0.075165
2.610000	0.060442
2.620000	0.043797
2.630000	0.049432
2.640000	0.059195
2.650000	0.061583
2.660000	0.046912
2.670000	0.053087
2.680000	0.065436
2.690000	0.053400
2.700000	0.052318
2.710000	0.069130
2.720000	0.062339
2.730000	0.063280
2.740000	0.065068
2.750000	0.077621
2.760000	0.082971
2.770000	0.081940
2.780000	0.078321
2.790000	0.070717
