280	10	0.688139	
281	9	0.689092	
282	8	0.689944	
283	7	0.690695	
284	8	0.689944	
285	9	0.689092	
286	8	0.689944	
287	9	0.689092	
288	8	0.689944	
289	9	0.689092	
290	10	0.688139	
291	9	0.689092	
292	8	0.689944	
293	7	0.690695	
294	8	0.689944	
295	9	0.689092	
296	10	0.688139	
297	9	0.689092	
298	8	0.689944	
299	9	0.689092	
300	10	0.688139	
301	9	0.689092	
302	8	0.689944	
303	9	0.689092	
304	10	0.688139	
305	9	0.689092	
306	10	0.688139	
307	11	0.687085	
308	10	0.688139	
309	9	0.689092	
310	10	0.688139	
311	11	0.687085	
312	12	0.68593	
313	13	0.684673	
314	12	0.68593	
315	11	0.687085	
316	10	0.688139	
317	11	0.687085	
318	12	0.68593	
319	11	0.687085	
320	12	0.68593	
321	13	0.684673	
322	14	0.683315	
323	15	0.681855	
324	16	0.680292	
325	15	0.681855	
326	14	0.683315	
327	15	0.681855	
328	14	0.683315	
329	15	0.681855	
330	16	0.680292	
331	17	0.678627	
332	16	0.680292	
333	15	0.681855	
334	14	0.683315	
335	13	0.684673	
336	12	0.68593	
337	11	0.687085	
338	12	0.68593	
339	11	0.687085	
340	12	0.68593	
341	13	0.684673	
342	12	0.68593	
343	13	0.684673	
344	12	0.68593	
345	11	0.687085	
346	12	0.68593	
347	11	0.687085	
348	12	0.68593	
349	11	0.687085	
350	10	0.688139	
351	9	0.689092	
352	8	0.689944	
353	7	0.690695	
354	6	0.691346	
355	5	0.691897	
356	4	0.692347	
357	3	0.692697	
358	4	0.692347	
359	3	0.692697	
360	2	0.692947	
361	3	0.692697	
362	2	0.692947	
363	3	0.692697	
364	4	0.692347	
365	5	0.691897	
366	6	0.691346	
367	5	0.691897	
368	4	0.692347	
369	3	0.692697	
370	2	0.692947	
371	1	0.693097	
372	0	0.693147	
373	1	0.693097	
374	2	0.692947	
375	3	0.692697	
376	2	0.692947	
377	3	0.692697	
378	4	0.692347	
379	3	0.692697	
380	4	0.692347	
381	3	0.692697	
382	2	0.692947	
383	1	0.693097	
384	2	0.692947	
385	1	0.693097	
386	0	0.693147	
387	-1	0.693097	
388	0	0.693147	
389	-1	0.693097	
390	-2	0.692947	
391	-1	0.693097	
392	0	0.693147	
393	-1	0.693097	
394	0	0.693147	
395	-1	0.693097	
396	0	0.693147	
397	1	0.693097	
398	2	0.692947	
399	1	0.693097	
400	0	0.693147	
401	1	0.693097	
402	0	0.693147	
403	1	0.693097	
404	0	0.693147	
