468	0.94
469	0.918
470	0.908
471	0.918
472	0.908
473	0.87
474	0.85
475	0.832
476	0.796
477	0.794
478	0.85
479	0.866
480	0.81
481	0.794
482	0.802
483	0.786
484	0.82
485	0.782
486	0.756
487	0.748
488	0.708
489	0.718
490	0.692
491	0.65
492	0.642
493	0.624
494	0.608
495	0.606
496	0.562
497	0.574
498	0.566
499	0.572
500	0.57
501	0.574
502	0.552
503	0.542
504	0.556
505	0.568
506	0.534
507	0.59
508	0.512
509	0.498
510	0.432
511	0.438
512	0.39
513	0.384
514	0.356
515	0.332
516	0.278
517	0.24
518	0.256
519	0.302
520	0.318
521	0.242
522	0.218
523	0.246
524	0.268
525	0.21
526	0.14
527	0.104
528	0.138
529	0.194
530	0.184
531	0.224
532	0.228
533	0.242
534	0.25
535	0.216
536	0.196
537	0.232
538	0.196
539	0.196
540	0.19
541	0.188
542	0.194
543	0.146
544	0.146
545	0.096
546	0.11
547	0.184
548	0.17
549	0.132
550	0.104
551	0.046
552	0.03
553	-0.024
554	0.008
555	0.052
556	0.016
557	-0.008
558	0.02
559	0.062
560	0.066
561	0.1
562	0.136
563	0.124
564	0.14
565	0.094
566	0.086
567	0.082
568	0.076
569	0.078
570	0.034
571	0.058
572	0.04
573	0.062
574	0.04
575	0.066
576	0.068
577	-0.02
578	0.014
579	0.036
580	-1.249e-16
581	-0.046
582	-0.014
583	0.034
584	0.028
585	-7.54605e-17
586	0.004
587	0.04
588	0.04
589	0.032
590	0.022
591	0.008
592	-0.036
593	-0.048
594	-0.046
595	-0.022
596	-0.05
597	-0.014
598	0.006
599	-0.006
600	0.026
601	-0.012
602	-0.044
603	-0.074
604	-0.07
605	-0.118
606	-0.104
607	-0.104
608	-0.142
609	-0.104
610	-0.082
611	-0.14
612	-0.126
613	-0.084
614	-0.138
615	-0.162
616	-0.138
617	-0.128
618	-0.13
619	-0.1
620	-0.118
621	-0.078
622	-0.078
623	-0.084
624	-0.106
625	-0.07
626	-0.068
627	-0.072
628	-0.108
629	-0.09
630	-0.07
631	-0.066
632	-0.032
633	-0.064
634	-0.042
635	-0.05
636	-0.052
637	-0.014
638	0.048
639	0.058
640	0.08
641	0.08
642	0.082
643	0.07
644	0.064
645	0.052
646	0.11
647	0.118
648	0.096
649	0.076
650	0.042
651	0.048
652	0.044
653	0.03
654	0.024
655	0.028
656	0.016
657	0.03
658	0.01
659	-0.05
660	-0.044
661	-0.052
662	-0.028
663	0.02
664	0.026
665	0.006
666	0.012
667	-0.002
668	0.004
669	-0.026
670	-0.036
671	-0.034
672	-0.062
673	-0.032
674	0.016
675	0.014
676	0.04
677	0.01
678	0.022
679	0.07
680	0.048
681	0.072
682	0.046
683	0.038
684	0.044
685	-0.012
686	-0.066
687	-0.078
688	-0.066
689	0.002
690	-0.006
691	0.028
692	0.018
693	-0.008
694	0.004
695	0.032
696	0.088
697	0.022
698	0.042
699	0.028
700	-0.02
701	-0.018
702	-0.024
703	-0.086
704	-0.082
705	-0.098
706	-0.088
707	-0.034
708	0.024
709	0.016
710	-0.03
711	-0.102
712	-0.104
713	-0.13
714	-0.194
715	-0.162
716	-0.156
717	-0.142
718	-0.074
719	-0.066
720	-0.046
721	-0.076
722	-0.07
723	-0.132
724	-0.108
725	-0.114
726	-0.102
727	-0.172
728	-0.202
729	-0.184
730	-0.208
731	-0.166
732	-0.122
733	-0.154
734	-0.192
735	-0.162
736	-0.21
737	-0.228
738	-0.232
739	-0.192
740	-0.18
741	-0.138
742	-0.118
743	-0.124
744	-0.116
745	-0.118
746	-0.106
747	-0.084
748	-0.034
749	-0.096
750	-0.098
751	-0.092
752	-0.1
753	-0.112
754	-0.092
755	-0.034
756	-0.06
757	-0.086
758	-0.03
759	0.002
760	-0.046
761	-0.092
762	-0.086
763	-0.124
764	-0.114
765	-0.112
766	-0.07
767	-0.03
768	0.046
769	0.054
770	0.066
771	0.072
772	1.21431e-17
773	0.056
774	0.016
775	0.056
776	0.05
777	0.02
778	-0.02
779	0.008
780	-0.088
781	-0.05
782	-0.046
783	-0.054
784	-0.082
785	-0.154
786	-0.17
787	-0.142
788	-0.154
789	-0.174
790	-0.158
791	-0.168
792	-0.17
793	-0.148
794	-0.144
795	-0.186
796	-0.2
797	-0.196
798	-0.18
799	-0.168
800	-0.208
801	-0.152
802	-0.136
803	-0.172
804	-0.154
805	-0.152
806	-0.164
807	-0.208
808	-0.202
809	-0.212
810	-0.178
811	-0.184
812	-0.2
813	-0.208
814	-0.256
815	-0.278
816	-0.308
817	-0.22
818	-0.214
819	-0.254
820	-0.22
821	-0.234
822	-0.26
823	-0.274
824	-0.26
825	-0.212
826	-0.206
827	-0.194
828	-0.2
829	-0.176
830	-0.186
831	-0.194
832	-0.152
833	-0.122
834	-0.094
835	-0.104
836	-0.084
837	-0.09
838	-0.124
839	-0.128
840	-0.16
841	-0.164
842	-0.186
843	-0.096
844	-0.086
845	-0.084
846	-0.174
847	-0.206
848	-0.196
849	-0.168
850	-0.2
851	-0.248
852	-0.258
853	-0.26
854	-0.2
855	-0.234
856	-0.218
857	-0.226
858	-0.178
859	-0.192
860	-0.164
861	-0.164
862	-0.162
863	-0.2
864	-0.166
865	-0.172
866	-0.182
867	-0.148
868	-0.124
869	-0.174
870	-0.204
871	-0.204
872	-0.236
873	-0.254
874	-0.27
875	-0.228
876	-0.228
877	-0.156
878	-0.14
879	-0.178
880	-0.16
881	-0.132
882	-0.164
883	-0.172
884	-0.14
885	-0.096
886	-0.138
887	-0.132
888	-0.13
889	-0.17
890	-0.192
891	-0.184
892	-0.178
893	-0.178
894	-0.192
895	-0.138
896	-0.18
897	-0.166
898	-0.162
899	-0.21
900	-0.206
901	-0.176
902	-0.178
903	-0.198
904	-0.214
905	-0.192
906	-0.136
907	-0.154
908	-0.09
909	-0.084
910	-0.128
911	-0.126
912	-0.172
913	-0.178
914	-0.204
915	-0.206
916	-0.172
917	-0.196
918	-0.18
919	-0.22
920	-0.22
921	-0.232
922	-0.216
923	-0.212
924	-0.236
925	-0.25
926	-0.23
927	-0.212
928	-0.174
929	-0.182
930	-0.196
931	-0.22
932	-0.224
933	-0.242
934	-0.208
935	-0.216
936	-0.246
937	-0.198
938	-0.186
939	-0.176
940	-0.156
941	-0.134
942	-0.1
943	-0.09
944	-0.094
945	-0.108
946	-0.078
947	-0.062
948	-0.062
949	-0.076
950	-0.044
951	-0.074
952	-0.09
953	-0.112
954	-0.086
955	-0.124
956	-0.132
957	-0.124
958	-0.074
959	-0.034
960	-0.022
961	-0.032
962	-0.042
963	-0.028
964	-0.03
965	0.022
966	0.038
967	0.024
968	-0.04
969	-0.036
970	-0.046
971	-0.006
972	-0.032
973	-0.07
974	-0.094
975	-0.06
976	-0.036
977	-6.59195e-17
978	-0.058
979	-0.016
980	0.01
981	-0.016
982	0.022
983	0.01
984	0.028
985	0.034
986	0.062
987	0.026
988	0.094
989	0.116
990	0.124
991	0.112
992	0.088
993	0.07
994	0.1
995	0.06
996	0.142
997	0.072
998	0.052
999	0.05
